time,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3
2014-05-11 11:00,2014,5,11,11,24.0,24.0,2.0,13.0,800.0,77.0
2014-05-11 12:00,2014,5,11,12,10.0,10.0,2.0,18.0,700.0,88.0
2014-05-11 13:00,2014,5,11,13,10.0,10.0,2.0,9.0,600.0,106.0
2014-05-11 14:00,2014,5,11,14,3.0,8.0,2.0,11.0,600.0,105.0
2014-05-11 15:00,2014,5,11,15,8.0,8.0,2.0,5.0,600.0,107.0
2014-05-11 16:00,2014,5,11,16,6.0,9.0,2.0,3.0,500.0,110.0
2014-05-11 17:00,2014,5,11,17,3.0,5.0,2.0,3.0,500.0,113.0
2014-05-11 18:00,2014,5,11,18,5.0,5.0,2.0,6.0,500.0,102.0
2014-05-11 19:00,2014,5,11,19,6.0,6.0,2.0,10.0,600.0,89.0
2014-05-11 20:00,2014,5,11,20,5.0,6.0,2.0,8.0,600.0,86.0
2014-05-11 21:00,2014,5,11,21,10.0,14.0,2.0,9.0,600.0,74.0
2014-05-11 22:00,2014,5,11,22,7.0,7.0,2.0,8.0,600.0,69.0
2014-05-11 23:00,2014,5,11,23,10.0,10.0,2.0,7.0,600.0,62.0
2014-05-12 00:00,2014,5,12,0,7.0,9.0,2.0,7.0,600.0,50.0
2014-05-12 01:00,2014,5,12,1,13.0,13.0,2.0,9.0,700.0,37.0
2014-05-12 02:00,2014,5,12,2,10.0,19.0,2.0,34.0,800.0,12.0
2014-05-12 03:00,2014,5,12,3,32.0,32.0,2.0,41.0,700.0,6.0
2014-05-12 04:00,2014,5,12,4,25.0,25.0,2.0,21.0,700.0,24.0
2014-05-12 05:00,2014,5,12,5,27.0,27.0,2.0,15.0,600.0,25.0
2014-05-12 06:00,2014,5,12,6,23.0,23.0,2.0,13.0,600.0,17.0
2014-05-12 07:00,2014,5,12,7,26.0,32.0,2.0,12.0,700.0,22.0
2014-05-12 08:00,2014,5,12,8,26.0,54.0,2.0,27.0,700.0,38.0
2014-05-12 09:00,2014,5,12,9,28.0,35.0,2.0,24.0,700.0,58.0
2014-05-12 10:00,2014,5,12,10,28.0,46.0,5.0,28.0,700.0,61.0
2014-05-12 11:00,2014,5,12,11,35.0,54.0,8.0,33.0,700.0,76.0
2014-05-12 12:00,2014,5,12,12,,,,,,
2014-05-12 13:00,2014,5,12,13,,,,,,
2014-05-12 14:00,2014,5,12,14,,,,,,
2014-05-12 15:00,2014,5,12,15,,,,,,
2014-05-12 16:00,2014,5,12,16,,,,,,
2014-05-12 17:00,2014,5,12,17,,,,,,
2014-05-12 18:00,2014,5,12,18,,,,,,
2014-05-12 19:00,2014,5,12,19,,,,,,
2014-05-12 20:00,2014,5,12,20,,,,,,
2014-05-12 21:00,2014,5,12,21,,,,,,
2014-05-12 22:00,2014,5,12,22,,,,,,
2014-05-12 23:00,2014,5,12,23,,,,,,
2014-05-13 00:00,2014,5,13,0,,,,,,
2014-05-13 01:00,2014,5,13,1,,,,,,
2014-05-13 02:00,2014,5,13,2,,,,,,
2014-05-13 03:00,2014,5,13,3,,,,,,
2014-05-13 04:00,2014,5,13,4,,,,,,
2014-05-13 05:00,2014,5,13,5,,,,,,
2014-05-13 06:00,2014,5,13,6,,,,,,
2014-05-13 07:00,2014,5,13,7,,,,,,
2014-05-13 08:00,2014,5,13,8,,,,,,
2014-05-13 09:00,2014,5,13,9,,,,,,
2014-05-13 10:00,2014,5,13,10,,,,,,
2014-05-13 11:00,2014,5,13,11,,,12.0,32.0,1100.0,83.0
2014-05-13 12:00,2014,5,13,12,49.0,128.0,15.0,34.0,900.0,116.0
2014-05-13 13:00,2014,5,13,13,,,15.0,32.0,800.0,131.0
2014-05-13 14:00,2014,5,13,14,51.0,71.0,11.0,26.0,700.0,130.0
2014-05-13 15:00,2014,5,13,15,48.0,70.0,11.0,26.0,700.0,139.0
2014-05-13 16:00,2014,5,13,16,43.0,81.0,9.0,20.0,500.0,165.0
2014-05-13 17:00,2014,5,13,17,31.0,57.0,3.0,9.0,400.0,141.0
2014-05-13 18:00,2014,5,13,18,22.0,62.0,2.0,8.0,300.0,134.0
2014-05-13 19:00,2014,5,13,19,18.0,53.0,2.0,11.0,300.0,130.0
2014-05-13 20:00,2014,5,13,20,31.0,104.0,2.0,10.0,200.0,131.0
2014-05-13 21:00,2014,5,13,21,29.0,118.0,2.0,15.0,200.0,114.0
2014-05-13 22:00,2014,5,13,22,24.0,95.0,2.0,10.0,300.0,107.0
2014-05-13 23:00,2014,5,13,23,19.0,64.0,2.0,10.0,200.0,106.0
2014-05-14 00:00,2014,5,14,0,25.0,121.0,2.0,5.0,200.0,109.0
2014-05-14 01:00,2014,5,14,1,29.0,141.0,2.0,5.0,200.0,103.0
2014-05-14 02:00,2014,5,14,2,31.0,103.0,2.0,4.0,200.0,100.0
2014-05-14 03:00,2014,5,14,3,17.0,82.0,2.0,4.0,200.0,92.0
2014-05-14 04:00,2014,5,14,4,13.0,55.0,2.0,4.0,200.0,89.0
2014-05-14 05:00,2014,5,14,5,12.0,39.0,2.0,4.0,200.0,86.0
2014-05-14 06:00,2014,5,14,6,8.0,24.0,2.0,3.0,200.0,85.0
2014-05-14 07:00,2014,5,14,7,3.0,32.0,2.0,6.0,200.0,82.0
2014-05-14 08:00,2014,5,14,8,10.0,26.0,2.0,13.0,300.0,80.0
2014-05-14 09:00,2014,5,14,9,10.0,23.0,2.0,15.0,300.0,80.0
2014-05-14 10:00,2014,5,14,10,9.0,23.0,2.0,15.0,300.0,76.0
2014-05-14 11:00,2014,5,14,11,9.0,30.0,2.0,12.0,300.0,79.0
2014-05-14 12:00,2014,5,14,12,7.0,7.0,2.0,5.0,300.0,86.0
2014-05-14 13:00,2014,5,14,13,4.0,11.0,2.0,5.0,300.0,88.0
2014-05-14 14:00,2014,5,14,14,7.0,9.0,2.0,5.0,300.0,96.0
2014-05-14 15:00,2014,5,14,15,6.0,7.0,2.0,8.0,300.0,104.0
2014-05-14 16:00,2014,5,14,16,9.0,16.0,2.0,12.0,200.0,102.0
2014-05-14 17:00,2014,5,14,17,9.0,35.0,2.0,12.0,200.0,98.0
2014-05-14 18:00,2014,5,14,18,13.0,24.0,2.0,19.0,200.0,95.0
2014-05-14 19:00,2014,5,14,19,10.0,21.0,2.0,24.0,300.0,90.0
2014-05-14 20:00,2014,5,14,20,11.0,19.0,2.0,49.0,500.0,60.0
2014-05-14 21:00,2014,5,14,21,20.0,45.0,2.0,48.0,500.0,43.0
2014-05-14 22:00,2014,5,14,22,24.0,34.0,2.0,30.0,400.0,56.0
2014-05-14 23:00,2014,5,14,23,17.0,26.0,2.0,17.0,300.0,64.0
2014-05-15 00:00,2014,5,15,0,11.0,13.0,2.0,19.0,300.0,60.0
2014-05-15 01:00,2014,5,15,1,18.0,29.0,2.0,40.0,400.0,30.0
2014-05-15 02:00,2014,5,15,2,18.0,23.0,2.0,21.0,300.0,46.0
2014-05-15 03:00,2014,5,15,3,15.0,15.0,2.0,12.0,200.0,55.0
2014-05-15 04:00,2014,5,15,4,15.0,22.0,2.0,23.0,300.0,36.0
2014-05-15 05:00,2014,5,15,5,21.0,34.0,2.0,30.0,300.0,26.0
2014-05-15 06:00,2014,5,15,6,12.0,22.0,2.0,17.0,300.0,38.0
2014-05-15 07:00,2014,5,15,7,21.0,55.0,2.0,33.0,400.0,30.0
2014-05-15 08:00,2014,5,15,8,17.0,67.0,3.0,36.0,400.0,38.0
2014-05-15 09:00,2014,5,15,9,18.0,72.0,6.0,26.0,400.0,57.0
2014-05-15 10:00,2014,5,15,10,17.0,58.0,8.0,22.0,400.0,75.0
2014-05-15 11:00,2014,5,15,11,23.0,48.0,7.0,20.0,400.0,95.0
2014-05-15 12:00,2014,5,15,12,20.0,30.0,3.0,15.0,300.0,103.0
2014-05-15 13:00,2014,5,15,13,39.0,101.0,6.0,15.0,300.0,110.0
2014-05-15 14:00,2014,5,15,14,62.0,230.0,7.0,22.0,300.0,119.0
2014-05-15 15:00,2014,5,15,15,78.0,279.0,7.0,32.0,300.0,126.0
2014-05-15 16:00,2014,5,15,16,87.0,321.0,7.0,40.0,400.0,144.0
2014-05-15 17:00,2014,5,15,17,92.0,330.0,7.0,37.0,300.0,140.0
2014-05-15 18:00,2014,5,15,18,99.0,351.0,5.0,47.0,400.0,121.0
2014-05-15 19:00,2014,5,15,19,123.0,404.0,6.0,81.0,500.0,77.0
2014-05-15 20:00,2014,5,15,20,119.0,373.0,7.0,78.0,600.0,71.0
2014-05-15 21:00,2014,5,15,21,107.0,334.0,6.0,73.0,600.0,65.0
2014-05-15 22:00,2014,5,15,22,109.0,322.0,8.0,78.0,700.0,55.0
2014-05-15 23:00,2014,5,15,23,102.0,294.0,7.0,68.0,600.0,56.0
2014-05-16 00:00,2014,5,16,0,93.0,277.0,8.0,48.0,600.0,71.0
2014-05-16 01:00,2014,5,16,1,85.0,234.0,8.0,33.0,600.0,76.0
2014-05-16 02:00,2014,5,16,2,83.0,218.0,9.0,23.0,500.0,77.0
2014-05-16 03:00,2014,5,16,3,78.0,214.0,8.0,22.0,500.0,76.0
2014-05-16 04:00,2014,5,16,4,78.0,199.0,5.0,33.0,500.0,50.0
2014-05-16 05:00,2014,5,16,5,42.0,120.0,3.0,,300.0,81.0
2014-05-16 06:00,2014,5,16,6,30.0,101.0,4.0,27.0,400.0,65.0
2014-05-16 07:00,2014,5,16,7,32.0,108.0,7.0,39.0,400.0,51.0
2014-05-16 08:00,2014,5,16,8,19.0,79.0,3.0,22.0,300.0,76.0
2014-05-16 09:00,2014,5,16,9,12.0,51.0,2.0,11.0,300.0,92.0
2014-05-16 10:00,2014,5,16,10,12.0,45.0,2.0,8.0,400.0,99.0
2014-05-16 11:00,2014,5,16,11,12.0,37.0,2.0,8.0,400.0,103.0
2014-05-16 12:00,2014,5,16,12,13.0,29.0,2.0,7.0,300.0,110.0
2014-05-16 13:00,2014,5,16,13,10.0,30.0,2.0,6.0,300.0,115.0
2014-05-16 14:00,2014,5,16,14,10.0,29.0,2.0,8.0,200.0,116.0
2014-05-16 15:00,2014,5,16,15,11.0,47.0,2.0,10.0,200.0,118.0
2014-05-16 16:00,2014,5,16,16,11.0,28.0,2.0,7.0,200.0,125.0
2014-05-16 17:00,2014,5,16,17,11.0,26.0,2.0,9.0,200.0,127.0
2014-05-16 18:00,2014,5,16,18,16.0,50.0,2.0,12.0,200.0,127.0
2014-05-16 19:00,2014,5,16,19,13.0,64.0,2.0,20.0,200.0,116.0
2014-05-16 20:00,2014,5,16,20,23.0,114.0,5.0,35.0,400.0,107.0
2014-05-16 21:00,2014,5,16,21,40.0,161.0,7.0,43.0,500.0,107.0
2014-05-16 22:00,2014,5,16,22,51.0,184.0,11.0,48.0,700.0,97.0
2014-05-16 23:00,2014,5,16,23,43.0,148.0,13.0,34.0,700.0,101.0
2014-05-17 00:00,2014,5,17,0,40.0,109.0,13.0,35.0,700.0,89.0
2014-05-17 01:00,2014,5,17,1,38.0,86.0,19.0,37.0,700.0,84.0
2014-05-17 02:00,2014,5,17,2,37.0,96.0,15.0,35.0,700.0,71.0
2014-05-17 03:00,2014,5,17,3,42.0,93.0,9.0,25.0,700.0,67.0
2014-05-17 04:00,2014,5,17,4,40.0,95.0,8.0,22.0,800.0,69.0
2014-05-17 05:00,2014,5,17,5,40.0,86.0,7.0,21.0,800.0,65.0
2014-05-17 06:00,2014,5,17,6,45.0,92.0,7.0,25.0,800.0,61.0
2014-05-17 07:00,2014,5,17,7,48.0,112.0,9.0,39.0,900.0,45.0
2014-05-17 08:00,2014,5,17,8,53.0,133.0,12.0,49.0,1000.0,45.0
2014-05-17 09:00,2014,5,17,9,50.0,127.0,16.0,50.0,1000.0,64.0
2014-05-17 10:00,2014,5,17,10,57.0,148.0,21.0,45.0,1100.0,89.0
2014-05-17 11:00,2014,5,17,11,54.0,111.0,32.0,38.0,1200.0,122.0
2014-05-17 12:00,2014,5,17,12,59.0,112.0,33.0,39.0,1100.0,136.0
2014-05-17 13:00,2014,5,17,13,58.0,97.0,34.0,41.0,1000.0,144.0
2014-05-17 14:00,2014,5,17,14,52.0,112.0,30.0,33.0,900.0,157.0
2014-05-17 15:00,2014,5,17,15,52.0,100.0,24.0,22.0,700.0,190.0
2014-05-17 16:00,2014,5,17,16,55.0,115.0,23.0,23.0,800.0,210.0
2014-05-17 17:00,2014,5,17,17,54.0,113.0,21.0,23.0,800.0,214.0
2014-05-17 18:00,2014,5,17,18,55.0,118.0,20.0,26.0,900.0,207.0
2014-05-17 19:00,2014,5,17,19,51.0,115.0,17.0,29.0,900.0,192.0
2014-05-17 20:00,2014,5,17,20,56.0,131.0,16.0,45.0,900.0,160.0
2014-05-17 21:00,2014,5,17,21,52.0,129.0,11.0,30.0,800.0,147.0
2014-05-17 22:00,2014,5,17,22,39.0,84.0,9.0,44.0,700.0,80.0
2014-05-17 23:00,2014,5,17,23,34.0,80.0,9.0,36.0,800.0,78.0
2014-05-18 00:00,2014,5,18,0,41.0,80.0,7.0,27.0,800.0,96.0
2014-05-18 01:00,2014,5,18,1,32.0,59.0,8.0,30.0,700.0,67.0
2014-05-18 02:00,2014,5,18,2,38.0,54.0,4.0,19.0,700.0,81.0
2014-05-18 03:00,2014,5,18,3,33.0,51.0,3.0,16.0,600.0,82.0
2014-05-18 04:00,2014,5,18,4,36.0,47.0,4.0,15.0,600.0,84.0
2014-05-18 05:00,2014,5,18,5,34.0,54.0,4.0,17.0,600.0,73.0
2014-05-18 06:00,2014,5,18,6,35.0,54.0,3.0,22.0,700.0,58.0
2014-05-18 07:00,2014,5,18,7,38.0,77.0,6.0,35.0,800.0,45.0
2014-05-18 08:00,2014,5,18,8,43.0,111.0,12.0,53.0,900.0,37.0
2014-05-18 09:00,2014,5,18,9,50.0,115.0,20.0,55.0,1000.0,58.0
2014-05-18 10:00,2014,5,18,10,52.0,103.0,23.0,44.0,1100.0,91.0
2014-05-18 11:00,2014,5,18,11,51.0,83.0,21.0,29.0,900.0,121.0
2014-05-18 12:00,2014,5,18,12,50.0,70.0,16.0,26.0,900.0,155.0
2014-05-18 13:00,2014,5,18,13,51.0,83.0,15.0,21.0,700.0,179.0
2014-05-18 14:00,2014,5,18,14,50.0,68.0,15.0,19.0,700.0,196.0
2014-05-18 15:00,2014,5,18,15,71.0,112.0,22.0,30.0,800.0,237.0
2014-05-18 16:00,2014,5,18,16,106.0,170.0,30.0,47.0,900.0,256.0
2014-05-18 17:00,2014,5,18,17,87.0,141.0,32.0,28.0,700.0,254.0
2014-05-18 18:00,2014,5,18,18,83.0,150.0,33.0,30.0,700.0,241.0
2014-05-18 19:00,2014,5,18,19,102.0,205.0,42.0,34.0,1000.0,233.0
2014-05-18 20:00,2014,5,18,20,122.0,246.0,46.0,48.0,1200.0,210.0
2014-05-18 21:00,2014,5,18,21,152.0,273.0,49.0,52.0,1400.0,196.0
2014-05-18 22:00,2014,5,18,22,157.0,278.0,45.0,60.0,1500.0,158.0
2014-05-18 23:00,2014,5,18,23,136.0,215.0,27.0,43.0,1300.0,154.0
2014-05-19 00:00,2014,5,19,0,102.0,158.0,15.0,21.0,800.0,172.0
2014-05-19 01:00,2014,5,19,1,47.0,60.0,6.0,11.0,600.0,145.0
2014-05-19 02:00,2014,5,19,2,56.0,67.0,2.0,11.0,500.0,127.0
2014-05-19 03:00,2014,5,19,3,58.0,66.0,2.0,14.0,600.0,123.0
2014-05-19 04:00,2014,5,19,4,54.0,54.0,2.0,13.0,700.0,100.0
2014-05-19 05:00,2014,5,19,5,50.0,50.0,2.0,,600.0,101.0
2014-05-19 06:00,2014,5,19,6,47.0,47.0,2.0,17.0,600.0,101.0
2014-05-19 07:00,2014,5,19,7,51.0,51.0,2.0,13.0,700.0,110.0
2014-05-19 08:00,2014,5,19,8,46.0,49.0,2.0,19.0,700.0,93.0
2014-05-19 09:00,2014,5,19,9,52.0,60.0,2.0,24.0,700.0,91.0
2014-05-19 10:00,2014,5,19,10,50.0,50.0,4.0,14.0,700.0,113.0
2014-05-19 11:00,2014,5,19,11,60.0,69.0,9.0,20.0,800.0,136.0
2014-05-19 12:00,2014,5,19,12,104.0,108.0,17.0,27.0,1100.0,153.0
2014-05-19 13:00,2014,5,19,13,122.0,133.0,20.0,27.0,1100.0,174.0
2014-05-19 14:00,2014,5,19,14,129.0,142.0,24.0,24.0,1300.0,195.0
2014-05-19 15:00,2014,5,19,15,141.0,171.0,26.0,27.0,1400.0,210.0
2014-05-19 16:00,2014,5,19,16,151.0,187.0,28.0,33.0,1500.0,227.0
2014-05-19 17:00,2014,5,19,17,159.0,207.0,31.0,35.0,1600.0,239.0
2014-05-19 18:00,2014,5,19,18,149.0,207.0,26.0,42.0,1500.0,239.0
2014-05-19 19:00,2014,5,19,19,144.0,211.0,22.0,43.0,1300.0,232.0
2014-05-19 20:00,2014,5,19,20,140.0,205.0,18.0,44.0,1400.0,195.0
2014-05-19 21:00,2014,5,19,21,148.0,227.0,13.0,67.0,1500.0,136.0
2014-05-19 22:00,2014,5,19,22,154.0,203.0,6.0,50.0,1400.0,132.0
2014-05-19 23:00,2014,5,19,23,148.0,162.0,4.0,23.0,1300.0,167.0
2014-05-20 00:00,2014,5,20,0,147.0,165.0,3.0,21.0,1300.0,166.0
2014-05-20 01:00,2014,5,20,1,140.0,173.0,3.0,23.0,1300.0,137.0
2014-05-20 02:00,2014,5,20,2,147.0,166.0,2.0,29.0,1300.0,115.0
2014-05-20 03:00,2014,5,20,3,163.0,184.0,2.0,34.0,1400.0,99.0
2014-05-20 04:00,2014,5,20,4,151.0,151.0,3.0,27.0,1500.0,105.0
2014-05-20 05:00,2014,5,20,5,134.0,138.0,2.0,30.0,1400.0,86.0
2014-05-20 06:00,2014,5,20,6,89.0,89.0,6.0,28.0,900.0,80.0
2014-05-20 07:00,2014,5,20,7,52.0,52.0,7.0,28.0,700.0,68.0
2014-05-20 08:00,2014,5,20,8,28.0,35.0,5.0,23.0,500.0,70.0
2014-05-20 09:00,2014,5,20,9,19.0,25.0,2.0,15.0,400.0,80.0
2014-05-20 10:00,2014,5,20,10,13.0,35.0,2.0,12.0,500.0,89.0
2014-05-20 11:00,2014,5,20,11,11.0,11.0,2.0,12.0,500.0,97.0
2014-05-20 12:00,2014,5,20,12,15.0,15.0,2.0,10.0,400.0,104.0
2014-05-20 13:00,2014,5,20,13,10.0,16.0,2.0,10.0,400.0,113.0
2014-05-20 14:00,2014,5,20,14,8.0,8.0,2.0,10.0,300.0,118.0
2014-05-20 15:00,2014,5,20,15,9.0,9.0,2.0,10.0,300.0,128.0
2014-05-20 16:00,2014,5,20,16,12.0,12.0,2.0,10.0,200.0,138.0
2014-05-20 17:00,2014,5,20,17,13.0,13.0,2.0,11.0,200.0,138.0
2014-05-20 18:00,2014,5,20,18,12.0,25.0,2.0,17.0,300.0,157.0
2014-05-20 19:00,2014,5,20,19,20.0,46.0,3.0,25.0,300.0,157.0
2014-05-20 20:00,2014,5,20,20,23.0,73.0,3.0,38.0,400.0,126.0
2014-05-20 21:00,2014,5,20,21,67.0,271.0,11.0,40.0,1200.0,133.0
2014-05-20 22:00,2014,5,20,22,81.0,182.0,16.0,32.0,1200.0,120.0
2014-05-20 23:00,2014,5,20,23,64.0,107.0,16.0,22.0,1000.0,122.0
2014-05-21 00:00,2014,5,21,0,64.0,89.0,15.0,24.0,1000.0,110.0
2014-05-21 01:00,2014,5,21,1,65.0,89.0,16.0,24.0,1000.0,111.0
2014-05-21 02:00,2014,5,21,2,68.9,104.0,9.2,21.8,1000.0,87.5
2014-05-21 03:00,2014,5,21,3,72.5,91.0,6.9,19.2,1100.0,84.6
2014-05-21 04:00,2014,5,21,4,72.0,91.0,7.0,19.0,1100.0,85.0
2014-05-21 05:00,2014,5,21,5,77.2,124.0,4.4,19.4,1100.0,71.5
2014-05-21 06:00,2014,5,21,6,77.0,124.0,4.0,19.0,1100.0,72.0
2014-05-21 07:00,2014,5,21,7,82.0,137.0,5.0,29.0,1200.0,58.0
2014-05-21 08:00,2014,5,21,8,106.0,131.0,12.0,39.0,1400.0,64.0
2014-05-21 09:00,2014,5,21,9,93.0,130.0,17.0,23.0,1400.0,99.0
2014-05-21 10:00,2014,5,21,10,99.0,140.0,17.0,33.0,1500.0,106.0
2014-05-21 11:00,2014,5,21,11,95.0,126.0,19.0,21.0,1500.0,141.0
2014-05-21 12:00,2014,5,21,12,102.0,132.0,20.0,23.0,1600.0,180.0
2014-05-21 13:00,2014,5,21,13,107.0,172.0,19.0,24.0,1500.0,206.0
2014-05-21 14:00,2014,5,21,14,103.0,143.0,18.0,25.0,1400.0,234.0
2014-05-21 15:00,2014,5,21,15,104.0,151.0,19.0,28.0,1200.0,253.0
2014-05-21 16:00,2014,5,21,16,111.0,189.0,24.0,31.0,1400.0,275.0
2014-05-21 17:00,2014,5,21,17,117.0,208.0,33.0,31.0,1800.0,276.0
2014-05-21 18:00,2014,5,21,18,131.0,245.0,34.0,35.0,1900.0,287.0
2014-05-21 19:00,2014,5,21,19,141.0,249.0,33.0,45.0,2000.0,258.0
2014-05-21 20:00,2014,5,21,20,138.0,229.0,28.0,37.0,2100.0,234.0
2014-05-21 21:00,2014,5,21,21,138.0,231.0,26.0,56.0,2300.0,187.0
2014-05-21 22:00,2014,5,21,22,137.0,208.0,19.0,43.0,2100.0,173.0
2014-05-21 23:00,2014,5,21,23,128.0,175.0,15.0,28.0,1900.0,180.0
2014-05-22 00:00,2014,5,22,0,131.0,193.0,11.0,38.0,1900.0,132.0
2014-05-22 01:00,2014,5,22,1,134.0,197.0,14.0,34.0,1800.0,111.0
2014-05-22 02:00,2014,5,22,2,139.0,196.0,16.0,28.0,1600.0,103.0
2014-05-22 03:00,2014,5,22,3,147.0,168.0,18.0,29.0,1500.0,96.0
2014-05-22 04:00,2014,5,22,4,143.0,186.0,11.0,27.0,1600.0,75.0
2014-05-22 05:00,2014,5,22,5,148.0,166.0,7.0,,1600.0,65.0
2014-05-22 06:00,2014,5,22,6,146.0,165.0,6.0,26.0,1600.0,63.0
2014-05-22 07:00,2014,5,22,7,153.0,178.0,8.5,27.8,1700.0,68.9
2014-05-22 08:00,2014,5,22,8,171.0,204.0,16.0,32.0,1800.0,72.0
2014-05-22 09:00,2014,5,22,9,190.0,230.0,38.0,30.0,2000.0,108.0
2014-05-22 10:00,2014,5,22,10,217.0,292.0,49.0,42.0,2300.0,141.0
2014-05-22 11:00,2014,5,22,11,251.0,338.0,56.0,46.0,2800.0,
2014-05-22 12:00,2014,5,22,12,274.0,340.0,68.0,55.0,3600.0,216.0
2014-05-22 13:00,2014,5,22,13,242.0,272.0,72.0,44.0,3600.0,279.0
2014-05-22 14:00,2014,5,22,14,161.0,161.0,36.0,30.0,1800.0,306.0
2014-05-22 15:00,2014,5,22,15,114.0,114.0,22.0,22.0,1000.0,272.0
2014-05-22 16:00,2014,5,22,16,61.0,61.0,8.0,16.0,500.0,192.0
2014-05-22 17:00,2014,5,22,17,50.0,107.0,8.0,17.0,500.0,179.0
2014-05-22 18:00,2014,5,22,18,73.0,129.0,8.0,18.0,500.0,179.0
2014-05-22 19:00,2014,5,22,19,46.0,91.0,8.0,20.0,500.0,162.0
2014-05-22 20:00,2014,5,22,20,38.0,94.0,6.0,25.0,400.0,135.0
2014-05-22 21:00,2014,5,22,21,52.0,128.0,7.0,39.0,600.0,116.0
2014-05-22 22:00,2014,5,22,22,61.0,151.0,7.0,82.0,800.0,63.0
2014-05-22 23:00,2014,5,22,23,77.0,171.0,8.0,129.0,1200.0,5.0
2014-05-23 00:00,2014,5,23,0,63.0,146.0,6.0,59.0,800.0,44.0
2014-05-23 01:00,2014,5,23,1,67.0,132.0,7.0,82.0,900.0,15.0
2014-05-23 02:00,2014,5,23,2,77.0,140.0,13.0,86.0,800.0,30.0
2014-05-23 03:00,2014,5,23,3,78.0,167.0,16.0,70.0,900.0,42.0
2014-05-23 04:00,2014,5,23,4,82.0,163.0,14.0,59.0,900.0,40.0
2014-05-23 05:00,2014,5,23,5,78.0,141.0,9.0,54.0,900.0,27.0
2014-05-23 06:00,2014,5,23,6,81.0,148.0,8.0,62.0,900.0,17.0
2014-05-23 07:00,2014,5,23,7,79.0,146.0,9.0,55.0,1100.0,33.0
2014-05-23 08:00,2014,5,23,8,105.0,204.0,19.0,64.0,1300.0,53.0
2014-05-23 09:00,2014,5,23,9,149.0,251.0,37.0,67.0,1600.0,94.0
2014-05-23 10:00,2014,5,23,10,146.0,224.0,39.0,55.0,1600.0,148.0
2014-05-23 11:00,2014,5,23,11,146.0,216.0,40.0,55.0,1500.0,189.0
2014-05-23 12:00,2014,5,23,12,113.0,118.0,32.0,35.0,1300.0,231.0
2014-05-23 13:00,2014,5,23,13,70.0,84.0,19.0,16.0,700.0,226.0
2014-05-23 14:00,2014,5,23,14,59.0,103.0,13.0,14.0,600.0,211.0
2014-05-23 15:00,2014,5,23,15,54.0,82.0,9.0,14.0,500.0,191.0
2014-05-23 16:00,2014,5,23,16,49.0,103.0,7.0,14.0,500.0,187.0
2014-05-23 17:00,2014,5,23,17,45.0,105.0,8.0,17.0,500.0,180.0
2014-05-23 18:00,2014,5,23,18,44.0,106.0,9.0,19.0,500.0,177.0
2014-05-23 19:00,2014,5,23,19,45.0,123.0,10.0,26.0,500.0,166.0
2014-05-23 20:00,2014,5,23,20,50.0,105.0,10.0,28.0,600.0,159.0
2014-05-23 21:00,2014,5,23,21,54.0,114.0,9.0,43.0,600.0,130.0
2014-05-23 22:00,2014,5,23,22,72.0,199.0,14.0,71.0,900.0,90.0
2014-05-23 23:00,2014,5,23,23,90.0,170.0,27.0,39.0,900.0,156.0
2014-05-24 00:00,2014,5,24,0,79.0,173.0,30.0,29.0,1100.0,167.0
2014-05-24 01:00,2014,5,24,1,76.0,181.0,20.0,30.0,1000.0,135.0
2014-05-24 02:00,2014,5,24,2,77.0,143.0,16.0,40.0,1000.0,105.0
2014-05-24 03:00,2014,5,24,3,68.0,104.0,12.0,30.0,900.0,104.0
2014-05-24 04:00,2014,5,24,4,66.0,114.0,10.0,25.0,900.0,94.0
2014-05-24 05:00,2014,5,24,5,68.0,132.0,4.0,19.0,900.0,80.0
2014-05-24 06:00,2014,5,24,6,65.0,67.0,2.0,18.0,900.0,52.0
2014-05-24 07:00,2014,5,24,7,56.0,56.0,2.0,27.0,800.0,34.0
2014-05-24 08:00,2014,5,24,8,40.0,40.0,2.0,38.0,800.0,33.0
2014-05-24 09:00,2014,5,24,9,43.0,51.0,2.0,37.0,800.0,35.0
2014-05-24 10:00,2014,5,24,10,53.0,53.0,2.0,38.0,800.0,35.0
2014-05-24 11:00,2014,5,24,11,57.0,63.0,2.0,44.0,900.0,26.0
2014-05-24 12:00,2014,5,24,12,58.0,60.0,2.0,44.0,1000.0,27.0
2014-05-24 13:00,2014,5,24,13,55.0,55.0,2.0,39.0,1000.0,33.0
2014-05-24 14:00,2014,5,24,14,54.0,54.0,2.0,40.0,1000.0,37.0
2014-05-24 15:00,2014,5,24,15,53.0,53.0,2.0,37.0,1000.0,42.0
2014-05-24 16:00,2014,5,24,16,47.0,47.0,2.0,39.0,1000.0,46.0
2014-05-24 17:00,2014,5,24,17,58.0,58.0,2.0,38.0,1100.0,47.0
2014-05-24 18:00,2014,5,24,18,47.0,47.0,2.0,49.0,1700.0,30.0
2014-05-24 19:00,2014,5,24,19,48.0,48.0,2.0,43.0,1500.0,42.0
2014-05-24 20:00,2014,5,24,20,46.0,46.0,2.0,27.0,1000.0,73.0
2014-05-24 21:00,2014,5,24,21,54.0,54.0,2.0,26.0,900.0,69.0
2014-05-24 22:00,2014,5,24,22,66.0,66.0,2.0,25.0,1100.0,59.0
2014-05-24 23:00,2014,5,24,23,74.0,74.0,2.0,30.0,1300.0,45.0
